"code_commune","annee_etablissement","nb_dpe","nb_passoires","nb_logements_performants","nb_etiquette_a","nb_etiquette_b","nb_etiquette_c","nb_etiquette_d","nb_etiquette_e","nb_etiquette_f","nb_etiquette_g","conso_ep_moyenne","conso_ep_mediane","emission_ges_moyenne","surface_moyenne_m2","cout_annuel_moyen_eur","taux_passoires_pct","taux_performants_pct","nom_commune","code_departement","code_region","centroide_x_lambert93","centroide_y_lambert93","latitude","longitude"
"62174",2025,16,2,1,1,0,3,6,4,1,1,218.2,209.8,24.4,92.6,2057,12.5,6.25,"Brêmes","62",32,626645.3725,7084632.342499999,50.853649,1.960339
"62174",2026,18,3,0,0,0,4,8,3,1,2,254.3,216.5,30.2,115.1,2827,16.67,0,"Brêmes","62",32,626645.3725,7084632.342499999,50.853649,1.960339
"62175",2024,5,1,0,0,0,3,1,0,1,0,205.3,169.1,19.3,125.9,2012,20,0,"Brévillers","62",32,629931.1220000001,7028167.45,50.347314,2.016867
"62175",2025,5,0,0,0,0,1,3,1,0,0,229.5,231.2,8.8,75.8,1832,0,0,"Brévillers","62",32,629931.1220000001,7028167.45,50.347314,2.016867
"62175",2026,6,0,1,0,1,3,0,2,0,0,176.2,157.5,5.8,87.2,1892,0,16.67,"Brévillers","62",32,629931.1220000001,7028167.45,50.347314,2.016867
"62176",2024,14,1,1,0,1,5,4,3,0,1,210.6,191.5,22.4,124.2,2250,7.14,7.14,"Bréxent-Énocq","62",32,608896.69,7045952.325,50.504243,1.717728
"62176",2025,8,1,0,0,0,5,2,0,0,1,186.5,170.6,29.1,156.2,3258,12.5,0,"Bréxent-Énocq","62",32,608896.69,7045952.325,50.504243,1.717728
"62176",2026,1,0,0,0,0,0,0,1,0,0,335,335,,21.9,911,0,0,"Bréxent-Énocq","62",32,608896.69,7045952.325,50.504243,1.717728
"62177",2024,32,5,0,0,0,11,15,1,0,5,248.3,210.6,15.1,100.3,2019,15.63,0,"Brimeux","62",32,617720.875,7038724.4799999995,50.440594,1.843399
"62177",2025,28,3,6,1,5,4,11,4,3,0,202.9,200.9,16.2,99.2,2142,10.71,21.43,"Brimeux","62",32,617720.875,7038724.4799999995,50.440594,1.843399
"62177",2026,13,1,7,0,7,1,2,2,0,1,176.2,109,10.8,90.2,1662,7.69,53.85,"Brimeux","62",32,617720.875,7038724.4799999995,50.440594,1.843399
"62178",2024,1550,78,12,1,11,577,667,216,47,31,187.5,174.9,33.8,70.9,1344,5.03,0.77,"Bruay-la-Buissière","62",32,667782.1547867703,7042600.603402965,50.479968,2.546772
"62178",2025,735,62,8,2,6,271,286,108,40,22,200.1,182.3,32.3,80.2,1807,8.44,1.09,"Bruay-la-Buissière","62",32,667782.1547867703,7042600.603402965,50.479968,2.546772
"62178",2026,689,56,4,2,2,139,340,150,36,20,218.8,212,40.7,70.5,1749,8.13,0.58,"Bruay-la-Buissière","62",32,667782.1547867703,7042600.603402965,50.479968,2.546772
"62179",2025,3,1,0,0,0,1,1,0,1,0,277.3,249.2,19,155.1,4295,33.33,0,"Brunembert","62",32,,,,
"62179",2026,3,1,1,0,1,1,0,0,1,0,215.3,163,2,156.9,3330,33.33,33.33,"Brunembert","62",32,,,,
"62180",2024,6,0,0,0,0,3,3,0,0,0,188.2,178.9,6.8,106.9,1672,0,0,"Brias","62",32,,,,
"62180",2025,5,2,0,0,0,0,1,2,1,1,293.7,272.9,38.6,114.5,3377,40,0,"Brias","62",32,,,,
"62180",2026,2,1,0,0,0,0,1,0,0,1,311,311,,56.5,2040,50,0,"Brias","62",32,,,,
"62181",2024,60,3,0,0,0,6,30,21,1,2,239,247.8,18.2,97.9,2071,5,0,"Bucquoy","62",32,679008.428095238,7004879.343333332,50.141772,2.706668
"62181",2025,61,11,1,0,1,25,18,6,9,2,222.3,191.4,31.8,96.6,2539,18.03,1.64,"Bucquoy","62",32,679008.428095238,7004879.343333332,50.141772,2.706668
"62181",2026,20,5,1,0,1,1,12,1,4,1,233.1,223.7,34.9,111.9,3419,25,5,"Bucquoy","62",32,679008.428095238,7004879.343333332,50.141772,2.706668
"62182",2024,8,4,0,0,0,1,2,1,2,2,343.8,298.5,37.5,97.2,3288,50,0,"Buire-au-Bois","62",32,,,,
"62182",2025,5,0,0,0,0,2,3,0,0,0,185,186,10.6,116.7,2225,0,0,"Buire-au-Bois","62",32,,,,
"62182",2026,2,0,0,0,0,1,1,0,0,0,141,141,,146.7,2669,0,0,"Buire-au-Bois","62",32,,,,
"62183",2024,15,3,0,0,0,1,4,7,1,2,294.1,262.6,45.9,97.5,2199,20,0,"Buire-le-Sec","62",32,616605.635,7031927.172499999,50.379433,1.829141
"62183",2025,7,2,0,0,0,3,2,0,1,1,266.1,170,26,113.3,2834,28.57,0,"Buire-le-Sec","62",32,616605.635,7031927.172499999,50.379433,1.829141
"62183",2026,8,1,0,0,0,1,0,6,0,1,281,272.5,9.7,68.8,2207,12.5,0,"Buire-le-Sec","62",32,616605.635,7031927.172499999,50.379433,1.829141
"62184",2024,2,0,0,0,0,0,2,0,0,0,215.6,215.6,36.5,160,2998,0,0,"Buissy","62",32,,,,
"62184",2025,4,1,0,0,0,1,1,1,1,0,254.8,247.2,38,146.9,3572,25,0,"Buissy","62",32,,,,
"62184",2026,4,1,0,0,0,0,2,1,1,0,267.3,276.5,38.5,120.6,3436,25,0,"Buissy","62",32,,,,
"62185",2024,3,1,0,0,0,0,1,1,0,1,311,280.3,57.4,93.9,2453,33.33,0,"Bullecourt","62",32,694958.1,7010555.925,50.193079,2.929474
"62185",2025,8,0,0,0,0,4,4,0,0,0,183,178.1,18.5,110.4,2167,0,0,"Bullecourt","62",32,694958.1,7010555.925,50.193079,2.929474
"62185",2026,3,1,0,0,0,2,0,0,1,0,186,124,32,94.5,2118,33.33,0,"Bullecourt","62",32,694958.1,7010555.925,50.193079,2.929474
"62186",2024,792,104,9,0,9,263,266,150,87,17,206.8,178.7,38.7,75.8,1532,13.13,1.14,"Bully-les-Mines","62",32,680450.4777075098,7038677.211620549,50.445274,2.725175
"62186",2025,416,48,14,5,9,144,145,65,36,12,202.4,182.7,34.2,81.9,1860,11.54,3.37,"Bully-les-Mines","62",32,680450.4777075098,7038677.211620549,50.445274,2.725175
"62186",2026,207,38,5,3,2,60,62,42,27,11,228,218,42,81.7,2034,18.36,2.42,"Bully-les-Mines","62",32,680450.4777075098,7038677.211620549,50.445274,2.725175
"62187",2024,5,0,2,1,1,0,2,1,0,0,166,214.2,14.7,120,2129,0,40,"Buneville","62",32,654410.02,7025459.17,50.325258,2.360618
"62187",2025,1,0,0,0,0,0,1,0,0,0,193.2,193.2,6,123.9,2555,0,0,"Buneville","62",32,654410.02,7025459.17,50.325258,2.360618
"62187",2026,1,1,0,0,0,0,0,0,1,0,374,374,59,65.2,2583,100,0,"Buneville","62",32,654410.02,7025459.17,50.325258,2.360618
"62188",2024,72,14,2,2,0,9,30,17,9,5,245.3,225.8,41.1,92.3,2096,19.44,2.78,"Burbure","62",32,661995.2633333333,7048672.708333333,50.534144,2.464788
"62188",2025,61,10,1,0,1,15,26,9,7,3,219.7,202.7,31.6,85.2,2048,16.39,1.64,"Burbure","62",32,661995.2633333333,7048672.708333333,50.534144,2.464788
"62188",2026,33,7,1,0,1,7,13,5,7,0,230,212,31.8,88.1,2295,21.21,3.03,"Burbure","62",32,661995.2633333333,7048672.708333333,50.534144,2.464788
"62189",2024,5,1,0,0,0,1,3,0,1,0,231.9,222.3,31.6,124.4,2571,20,0,"Bus","62",32,697473.21,6996395.94,50.065929,2.964744
"62189",2025,5,0,1,1,0,1,2,1,0,0,173.7,189.8,6.1,120.4,2128,0,20,"Bus","62",32,697473.21,6996395.94,50.065929,2.964744
"62189",2026,1,0,0,0,0,1,0,0,0,0,127,127,,108.5,1551,0,0,"Bus","62",32,697473.21,6996395.94,50.065929,2.964744
"62190",2024,25,5,0,0,0,8,8,4,4,1,229,216.9,27.1,128.2,2496,20,0,"Busnes","62",32,666178.16,7053624.77,50.57883,2.523272
"62190",2025,22,7,1,1,0,2,10,2,4,3,254.5,217.1,39.5,94.5,2707,31.82,4.55,"Busnes","62",32,666178.16,7053624.77,50.57883,2.523272
"62190",2026,13,6,0,0,0,1,5,1,3,3,304.2,284,30,113.3,4028,46.15,0,"Busnes","62",32,666178.16,7053624.77,50.57883,2.523272
"62191",2024,9,3,0,0,0,1,3,2,3,0,260.3,257.6,24.4,88.7,2177,33.33,0,"Caffiers","62",32,616099.9775,7083263.115,50.840031,1.811192
"62191",2025,6,0,1,0,1,1,3,1,0,0,179.5,174.9,30.3,119.2,2350,0,16.67,"Caffiers","62",32,616099.9775,7083263.115,50.840031,1.811192
"62191",2026,4,0,0,0,0,1,3,0,0,0,199.9,204.5,20.2,101.1,2126,0,0,"Caffiers","62",32,616099.9775,7083263.115,50.840031,1.811192
"62192",2024,10,0,0,0,0,3,5,2,0,0,212.3,227.1,24.7,128.7,2359,0,0,"Cagnicourt","62",32,699896.8733333332,7012593.623333334,50.211397,2.998557
"62192",2025,8,2,0,0,0,2,2,2,2,0,245.5,237.8,44.8,134.1,3452,25,0,"Cagnicourt","62",32,699896.8733333332,7012593.623333334,50.211397,2.998557
"62192",2026,4,2,0,0,0,1,1,0,2,0,261,264,31.3,111.2,3016,50,0,"Cagnicourt","62",32,699896.8733333332,7012593.623333334,50.211397,2.998557
"62193",2024,2696,190,47,6,41,1049,884,526,137,53,202.6,190.5,28.6,72.5,1396,7.05,1.74,"Calais","62",32,619679.6316782217,7095274.160254912,50.948241,1.859448
"62193",2025,2505,175,155,10,145,776,909,490,135,40,209,200.9,26.2,71.8,1634,6.99,6.19,"Calais","62",32,619679.6316782217,7095274.160254912,50.948241,1.859448
"62193",2026,1341,108,56,3,53,462,459,256,85,23,210.6,195,27.8,75.5,1711,8.05,4.18,"Calais","62",32,619679.6316782217,7095274.160254912,50.948241,1.859448
"62194",2024,308,19,2,0,2,117,144,26,8,11,184.7,167.8,35.4,75.6,1524,6.17,0.65,"Calonne-Ricouart","62",32,663463.6286607143,7043569.490357146,50.488427,2.485934
"62194",2025,222,25,1,0,1,81,90,25,14,11,203.5,174.7,33.3,78,1743,11.26,0.45,"Calonne-Ricouart","62",32,663463.6286607143,7043569.490357146,50.488427,2.485934
"62194",2026,182,17,1,0,1,22,115,27,13,4,214,199,38.9,74.1,1792,9.34,0.55,"Calonne-Ricouart","62",32,663463.6286607143,7043569.490357146,50.488427,2.485934
"62195",2024,40,9,2,1,1,6,16,7,7,2,253.3,238.9,20.6,87.5,1851,22.5,5,"Calonne-sur-la-Lys","62",32,672457.02,7057817.970000001,50.616771,2.611482
"62195",2025,45,5,2,0,2,14,19,5,4,1,217.1,209.8,21.2,77.3,1808,11.11,4.44,"Calonne-sur-la-Lys","62",32,672457.02,7057817.970000001,50.616771,2.611482
"62195",2026,21,2,3,0,3,6,9,1,1,1,195.8,206,8.7,84.9,1772,9.52,14.29,"Calonne-sur-la-Lys","62",32,672457.02,7057817.970000001,50.616771,2.611482
"62196",2024,13,3,2,0,2,4,3,1,3,0,213.7,186.2,13.6,120.3,1994,23.08,15.38,"La Calotterie","62",32,609386.465,7043534.597499999,50.482616,1.72517
"62196",2025,6,1,0,0,0,0,2,3,1,0,257.9,264.2,32.2,107.7,3067,16.67,0,"La Calotterie","62",32,609386.465,7043534.597499999,50.482616,1.72517
"62196",2026,6,1,0,0,0,1,2,2,0,1,274.7,255,10,106.4,3152,16.67,0,"La Calotterie","62",32,609386.465,7043534.597499999,50.482616,1.72517
"62197",2024,48,9,2,1,1,11,17,9,5,4,233.7,211.4,33.9,91.6,1935,18.75,4.17,"Camblain-Châtelain","62",32,661882.6935714285,7042872.812142857,50.482079,2.463757
"62197",2025,38,8,1,0,1,10,13,6,7,1,235.2,223,29.9,91.8,2374,21.05,2.63,"Camblain-Châtelain","62",32,661882.6935714285,7042872.812142857,50.482079,2.463757
"62197",2026,24,7,0,0,0,5,7,5,5,2,259.9,260,32.6,99.2,2674,29.17,0,"Camblain-Châtelain","62",32,661882.6935714285,7042872.812142857,50.482079,2.463757
"62198",2024,4,2,0,0,0,0,1,1,0,2,343.2,312.8,51.9,144.9,4538,50,0,"Cambligneul","62",32,672854.01,7031271.455,50.378509,2.618889
"62198",2025,2,0,0,0,0,0,2,0,0,0,195.9,195.9,23,91,2013,0,0,"Cambligneul","62",32,672854.01,7031271.455,50.378509,2.618889
"62198",2026,8,1,0,0,0,3,3,1,0,1,261.9,220.5,19.6,110.7,2648,12.5,0,"Cambligneul","62",32,672854.01,7031271.455,50.378509,2.618889
"62199",2024,12,2,1,0,1,5,3,1,1,1,224.1,179.8,34.3,107.7,2048,16.67,8.33,"Camblain-l'Abbé","62",32,674133.8049999999,7030567.718333334,50.372245,2.636902
"62199",2025,11,2,1,0,1,2,4,2,2,0,231.3,228.7,25.1,107.9,2463,18.18,9.09,"Camblain-l'Abbé","62",32,674133.8049999999,7030567.718333334,50.372245,2.636902
"62199",2026,9,2,1,0,1,2,1,3,0,2,292.8,259,22.9,113.6,2695,22.22,11.11,"Camblain-l'Abbé","62",32,674133.8049999999,7030567.718333334,50.372245,2.636902
"62200",2024,28,1,0,0,0,18,6,3,1,0,178.8,160.8,21.7,89.2,1601,3.57,0,"Cambrin","62",32,681509.1161538461,7045985.742307694,50.510909,2.739719
"62200",2025,67,1,3,0,3,48,10,5,0,1,142.6,136.3,20.5,79.5,1341,1.49,4.48,"Cambrin","62",32,681509.1161538461,7045985.742307694,50.510909,2.739719
"62200",2026,11,3,2,1,1,0,4,2,2,1,258.1,239,46.9,121.4,3567,27.27,18.18,"Cambrin","62",32,681509.1161538461,7045985.742307694,50.510909,2.739719
"62201",2024,213,19,2,0,2,78,67,47,15,4,208.4,203.9,19,62.1,1284,8.92,0.94,"Camiers","62",32,600290.9607446806,7053796.848936168,50.573327,1.594663
"62201",2025,193,14,9,1,8,49,69,52,11,3,219.5,215.5,16.8,60.7,1480,7.25,4.66,"Camiers","62",32,600290.9607446806,7053796.848936168,50.573327,1.594663
"62201",2026,133,10,2,1,1,20,57,44,6,4,244.1,242,10.9,58.5,1595,7.52,1.5,"Camiers","62",32,600290.9607446806,7053796.848936168,50.573327,1.594663
"62202",2024,13,0,0,0,0,4,6,3,0,0,191.9,184.3,13.9,110.1,1939,0,0,"Campagne-lès-Boulonnais","62",32,629162.875,7058623.22,50.620583,2.000681
"62202",2025,11,2,2,1,1,3,3,1,0,2,262.1,176.5,13.1,126.2,2719,18.18,18.18,"Campagne-lès-Boulonnais","62",32,629162.875,7058623.22,50.620583,2.000681
"62202",2026,8,4,0,0,0,0,1,3,1,3,336.1,312.5,66.7,120.1,4952,50,0,"Campagne-lès-Boulonnais","62",32,629162.875,7058623.22,50.620583,2.000681
"62203",2024,7,0,2,0,2,0,1,4,0,0,222.4,262.7,26.8,116,2301,0,28.57,"Campagne-lès-Guines","62",32,,,,
"62203",2025,15,1,0,0,0,3,6,5,1,0,247.5,227.2,19.8,103,2443,6.67,0,"Campagne-lès-Guines","62",32,,,,
"62203",2026,5,0,0,0,0,3,0,2,0,0,206.4,162,21.3,130.7,2531,0,0,"Campagne-lès-Guines","62",32,,,,
"62204",2024,28,6,2,0,2,10,8,2,2,4,236.1,183.9,23.3,108.2,2047,21.43,7.14,"Campagne-lès-Hesdin","62",32,620138.596,7034007.137999999,50.398564,1.878322
"62204",2025,43,3,3,0,3,18,13,6,1,2,200,174,18.9,95.8,2076,6.98,6.98,"Campagne-lès-Hesdin","62",32,620138.596,7034007.137999999,50.398564,1.878322
"62204",2026,22,6,0,0,0,0,13,3,3,3,275.1,232,34.3,103.1,3024,27.27,0,"Campagne-lès-Hesdin","62",32,620138.596,7034007.137999999,50.398564,1.878322
"62205",2024,14,0,2,1,1,7,4,1,0,0,159.3,154.5,10.7,138.6,2093,0,14.29,"Campagne-lès-Wardrecques","62",32,653026.535,7069545.665,50.720849,2.336017
"62205",2025,18,1,3,1,2,6,5,3,0,1,196.1,190,18.1,114.7,2439,5.56,16.67,"Campagne-lès-Wardrecques","62",32,653026.535,7069545.665,50.720849,2.336017
"62205",2026,7,0,3,1,2,3,1,0,0,0,120.1,107,8.8,94.3,1378,0,42.86,"Campagne-lès-Wardrecques","62",32,653026.535,7069545.665,50.720849,2.336017
"62206",2024,4,1,0,0,0,2,1,0,1,0,225.6,186.4,23.8,138.4,2979,25,0,"Campigneulles-les-Grandes","62",32,608519.2466666667,7038370.563333333,50.43614,1.714154
"62206",2025,4,3,0,0,0,0,1,0,2,1,366.4,369.2,49.6,102.4,3397,75,0,"Campigneulles-les-Grandes","62",32,608519.2466666667,7038370.563333333,50.43614,1.714154
"62207",2024,7,2,1,0,1,0,0,4,2,0,264.1,254.5,37.3,133.7,2537,28.57,14.29,"Campigneulles-les-Petites","62",32,610030.7050000001,7039313.575,50.444824,1.735183
"62207",2025,4,0,1,0,1,1,2,0,0,0,166.4,181.7,5.8,108.2,2074,0,25,"Campigneulles-les-Petites","62",32,610030.7050000001,7039313.575,50.444824,1.735183
"62207",2026,4,2,0,0,0,0,1,1,0,2,375,348.5,64.8,112.9,5278,50,0,"Campigneulles-les-Petites","62",32,610030.7050000001,7039313.575,50.444824,1.735183
"62208",2024,3,2,0,0,0,0,1,0,1,1,350.2,227.5,42.3,134.3,3275,66.67,0,"Canettemont","62",32,654812.91,7020195.41,50.278028,2.36686
"62208",2026,1,0,0,0,0,0,1,0,0,0,245,245,,80.1,1716,0,0,"Canettemont","62",32,654812.91,7020195.41,50.278028,2.36686
"62209",2024,3,0,0,0,0,0,2,1,0,0,233.1,231.4,23.7,103.7,2206,0,0,"Canlers","62",32,,,,
"62209",2025,6,5,0,0,0,0,1,0,2,3,472.2,430.3,71,111.4,4439,83.33,0,"Canlers","62",32,,,,
"62209",2026,2,1,0,0,0,1,0,0,0,1,308,308,71,87,3815,50,0,"Canlers","62",32,,,,
"62211",2024,3,0,0,0,0,3,0,0,0,0,161.1,157.9,5.5,110.9,1636,0,0,"Capelle-Fermont","62",32,673024.2649999999,7027894.805,50.348202,2.621507
"62211",2025,1,0,0,0,0,0,0,1,0,0,300.4,300.4,12,84.6,2758,0,0,"Capelle-Fermont","62",32,673024.2649999999,7027894.805,50.348202,2.621507
"62211",2026,2,0,1,0,1,0,1,0,0,0,137.9,137.9,31,160.2,2851,0,50,"Capelle-Fermont","62",32,673024.2649999999,7027894.805,50.348202,2.621507
"62212",2024,14,3,2,0,2,3,4,2,0,3,257,235.9,23.1,132.5,2418,21.43,14.29,"Capelle-lès-Hesdin","62",32,628510.5242857143,7027215.600000001,50.338609,1.997107
"62212",2025,16,0,1,0,1,0,12,3,0,0,209.3,209.1,14,86,1775,0,6.25,"Capelle-lès-Hesdin","62",32,628510.5242857143,7027215.600000001,50.338609,1.997107
"62212",2026,4,0,0,0,0,1,2,1,0,0,196.8,185.5,7.5,96.4,1598,0,0,"Capelle-lès-Hesdin","62",32,628510.5242857143,7027215.600000001,50.338609,1.997107
"62213",2024,13,2,1,0,1,1,6,3,2,0,236.6,233.5,35.7,133.5,2635,15.38,7.69,"Carency","62",32,678797.2044444444,7031380.025555556,50.379713,2.702321
"62213",2025,17,3,0,0,0,2,11,1,1,2,238.2,208.1,29.3,118.3,3065,17.65,0,"Carency","62",32,678797.2044444444,7031380.025555556,50.379713,2.702321
"62213",2026,11,1,1,1,0,3,5,1,1,0,198.2,198,24,134.3,2794,9.09,9.09,"Carency","62",32,678797.2044444444,7031380.025555556,50.379713,2.702321
"62214",2024,7,1,1,1,0,0,2,3,0,1,253.5,252,18.6,105.4,2129,14.29,14.29,"Carly","62",32,608201.9299999999,7061989.755,50.648059,1.704247
"62214",2025,6,1,1,0,1,2,1,1,1,0,220.2,191.1,22.9,150.1,3007,16.67,16.67,"Carly","62",32,608201.9299999999,7061989.755,50.648059,1.704247
"62214",2026,6,1,0,0,0,1,3,1,1,0,237,229,9.7,124.3,3198,16.67,0,"Carly","62",32,608201.9299999999,7061989.755,50.648059,1.704247
"62215",2024,1320,180,15,2,13,259,553,313,129,51,227.8,204.9,43.4,80.5,1761,13.64,1.14,"Carvin","62",32,696789.1582213925,7043593.397574633,50.489701,2.954823
"62215",2025,713,51,71,3,68,210,263,118,42,9,190,177.3,29.2,81.2,1757,7.15,9.96,"Carvin","62",32,696789.1582213925,7043593.397574633,50.489701,2.954823
"62215",2026,344,40,9,1,8,105,130,60,23,17,213.1,194,36.3,86.8,2016,11.63,2.62,"Carvin","62",32,696789.1582213925,7043593.397574633,50.489701,2.954823
"62216",2024,2,0,0,0,0,2,0,0,0,0,167.2,167.2,5.7,124.1,2144,0,0,"La Cauchie","62",32,670272.9175,7011679.895,50.202489,2.584102
"62216",2025,4,0,0,0,0,1,3,0,0,0,193.3,198.2,7.1,111.6,2207,0,0,"La Cauchie","62",32,670272.9175,7011679.895,50.202489,2.584102
"62216",2026,9,1,0,0,0,0,7,1,1,0,235.3,212,8.6,88.6,2390,11.11,0,"La Cauchie","62",32,670272.9175,7011679.895,50.202489,2.584102
"62217",2024,79,13,1,1,0,13,41,11,9,4,225.2,192.8,41.2,81.8,1780,16.46,1.27,"Cauchy-à-la-Tour","62",32,661065.93625,7045557.735249999,50.506129,2.452005
"62217",2025,75,13,4,0,4,23,27,8,8,5,216,189.1,34.1,84.3,1979,17.33,5.33,"Cauchy-à-la-Tour","62",32,661065.93625,7045557.735249999,50.506129,2.452005
"62217",2026,29,3,0,0,0,9,11,6,2,1,221.8,204.2,29.2,88.7,2131,10.34,0,"Cauchy-à-la-Tour","62",32,661065.93625,7045557.735249999,50.506129,2.452005
"62218",2024,8,0,0,0,0,2,5,1,0,0,207.5,194.6,11.2,124,2116,0,0,"Caucourt","62",32,669602.63,7033599.7,50.399261,2.573066
"62218",2025,5,1,0,0,0,0,1,3,1,0,297,310.4,23,91.4,2887,20,0,"Caucourt","62",32,669602.63,7033599.7,50.399261,2.573066
"62218",2026,2,1,1,0,1,0,0,0,1,0,270.5,270.5,4.3,90.6,1520,50,50,"Caucourt","62",32,669602.63,7033599.7,50.399261,2.573066
"62219",2024,5,1,0,0,0,0,2,2,0,1,275.6,245.9,46,105.9,2274,20,0,"Caumont","62",32,,,,
"62219",2025,3,2,0,0,0,0,0,1,2,0,294.7,274.7,32.3,114.6,3914,66.67,0,"Caumont","62",32,,,,
"62219",2026,1,0,0,0,0,1,0,0,0,0,154,154,,119.7,1593,0,0,"Caumont","62",32,,,,
"62220",2024,11,3,0,0,0,2,2,4,2,1,276,262.6,26.6,122.7,2715,27.27,0,"Cavron-Saint-Martin","62",32,628360.98,7035863.470000001,50.416222,1.993463
"62220",2025,11,3,0,0,0,3,3,2,3,0,252.6,209,21.5,116,2612,27.27,0,"Cavron-Saint-Martin","62",32,628360.98,7035863.470000001,50.416222,1.993463
"62220",2026,4,0,0,0,0,1,2,1,0,0,205.6,206.2,7,148.8,2501,0,0,"Cavron-Saint-Martin","62",32,628360.98,7035863.470000001,50.416222,1.993463
"62221",2024,2,0,0,0,0,1,1,0,0,0,160.6,160.6,27.3,143.3,1899,0,0,"Chelers","62",32,,,,
"62221",2025,5,0,2,0,2,0,3,0,0,0,159,204.8,13,98.7,1898,0,40,"Chelers","62",32,,,,
"62221",2026,3,0,0,0,0,1,1,1,0,0,226.3,222,8.3,76.3,1794,0,0,"Chelers","62",32,,,,
"62222",2024,10,4,0,0,0,1,3,2,1,3,347.4,290.9,32.8,120.1,3371,40,0,"Chériennes","62",32,,,,
"62222",2025,3,0,0,0,0,0,3,0,0,0,209.1,214.3,14.3,126,2728,0,0,"Chériennes","62",32,,,,
"62222",2026,2,0,0,0,0,0,1,1,0,0,250.5,250.5,,126.1,3261,0,0,"Chériennes","62",32,,,,
"62223",2024,5,2,0,0,0,3,0,0,1,1,259.9,167.4,23.7,102.3,2134,40,0,"Chérisy","62",32,693804.71,7015173.605,50.234533,2.91327
"62223",2025,5,1,1,1,0,0,2,1,1,0,193.7,194.5,37.3,131.5,3371,20,20,"Chérisy","62",32,693804.71,7015173.605,50.234533,2.91327
"62223",2026,2,0,0,0,0,0,2,0,0,0,205,205,8,105.2,2398,0,0,"Chérisy","62",32,693804.71,7015173.605,50.234533,2.91327
"62224",2024,58,6,1,0,1,13,23,15,5,1,232.6,222.8,25.5,92,1982,10.34,1.72,"Chocques","62",32,669351.5038461538,7049359.152307693,50.54071,2.568329
"62224",2025,72,12,2,1,1,23,23,12,5,7,218.7,194.7,29.4,89.2,2106,16.67,2.78,"Chocques","62",32,669351.5038461538,7049359.152307693,50.54071,2.568329
"62224",2026,24,8,0,0,0,5,5,6,6,2,274.8,270,45.3,94.8,2757,33.33,0,"Chocques","62",32,669351.5038461538,7049359.152307693,50.54071,2.568329
"62225",2024,13,0,1,0,1,7,4,1,0,0,188.5,181.7,10.5,70.6,1351,0,7.69,"Clairmarais","62",32,,,,
"62225",2025,12,2,0,0,0,2,7,1,1,1,234.7,196.3,15,111.5,2365,16.67,0,"Clairmarais","62",32,,,,
"62225",2026,12,2,2,0,2,4,4,0,1,1,218.2,181,33.3,97,2423,16.67,16.67,"Clairmarais","62",32,,,,
"62227",2024,3,2,0,0,0,0,1,0,1,1,327.3,262,62,107.7,3317,66.67,0,"Clenleu","62",32,620788.41,7047889.55,50.52325,1.884694
"62227",2025,5,2,1,1,0,1,1,0,1,1,262.2,217.5,8.4,132.5,2504,40,20,"Clenleu","62",32,620788.41,7047889.55,50.52325,1.884694
"62228",2024,3,2,0,0,0,1,0,0,1,1,332.2,362.5,38.1,97.2,3374,66.67,0,"Clerques","62",32,629315.37,7078058.86,50.794988,1.999358
"62228",2025,5,1,0,0,0,1,1,2,1,0,249.2,273.3,27.8,105.5,2126,20,0,"Clerques","62",32,629315.37,7078058.86,50.794988,1.999358
"62228",2026,1,0,0,0,0,0,1,0,0,0,235,235,8,84,1952,0,0,"Clerques","62",32,629315.37,7078058.86,50.794988,1.999358
"62229",2024,13,1,1,0,1,4,5,2,0,1,193.6,187.2,19.4,116.1,2009,7.69,7.69,"Cléty","62",32,643023.87,7062179.87,50.65392,2.195696
"62229",2025,8,2,3,1,2,0,2,1,2,0,198.4,203.3,13.5,109.2,2068,25,37.5,"Cléty","62",32,643023.87,7062179.87,50.65392,2.195696
"62229",2026,8,0,4,1,3,2,1,1,0,0,138.9,121.5,4.4,119.8,1730,0,50,"Cléty","62",32,643023.87,7062179.87,50.65392,2.195696
"62230",2024,11,2,1,1,0,2,5,1,1,1,210.1,205.3,27.5,113.9,2222,18.18,9.09,"Colembert","62",32,617423.1252941177,7072619.567647059,50.744724,1.832168
"62230",2025,22,3,2,2,0,6,9,2,1,2,211.2,187.5,20.4,104.3,2304,13.64,9.09,"Colembert","62",32,617423.1252941177,7072619.567647059,50.744724,1.832168
"62230",2026,10,3,1,1,0,1,3,2,1,2,263.4,274.5,58.4,135.5,3953,30,10,"Colembert","62",32,617423.1252941177,7072619.567647059,50.744724,1.832168
"62231",2024,5,3,1,0,1,0,1,0,0,3,476.1,583.5,47,113.6,3813,60,20,"Colline-Beaumont","62",32,605999.4266666666,7027742.336666666,50.340366,1.681237
"62231",2026,1,0,0,0,0,0,0,1,0,0,317.1,317.1,10.4,79.3,1760,0,0,"Colline-Beaumont","62",32,605999.4266666666,7027742.336666666,50.340366,1.681237
"62232",2024,10,1,1,0,1,4,3,1,0,1,188,154.9,27.7,120.9,2019,10,10,"La Comté","62",32,664084.4750000001,7036591.77,50.425829,2.495296
"62232",2025,7,2,0,0,0,0,4,1,2,0,253.1,243.3,41,89.9,2537,28.57,0,"La Comté","62",32,664084.4750000001,7036591.77,50.425829,2.495296
"62232",2026,11,3,2,0,2,0,5,1,1,2,271.9,234,27.6,110.5,2844,27.27,18.18,"La Comté","62",32,664084.4750000001,7036591.77,50.425829,2.495296
