"code_commune","nom_commune","code_departement","code_region","centroide_x_lambert93","centroide_y_lambert93","nb_points_geocodes_precis","latitude","longitude"
"01410","Sonthonnax-la-Montagne","01",84,893611.4822222221,6571803.831111111,9,46.218368,5.512059
"01411","Souclin","01",84,,,0,,
"01412","Sulignat","01",84,850349.46,6566654.2,1,46.183019,4.949357
"01415","Talissieu","01",84,,,0,,
"01416","Tenay","01",84,894201.2540000001,6539070.576,5,45.923589,5.50623
"01418","Thil","01",84,857245.5300000001,6525556.549999999,8,45.811493,5.025067
"01419","Thoiry","01",84,929558.0891176475,6575144.091323532,204,46.237175,5.979683
"01420","Thoissey","01",84,839012.526,6565364.998,5,46.173838,4.80204
"01421","Torcieu","01",84,885570.67,6538644.88,2,45.922169,5.394753
"01422","Tossiat","01",84,877688.0744827584,6562662.722758618,29,46.140463,5.302122
"01423","Toussieux","01",84,841432.6753846154,6541722.748461538,13,45.960497,4.826314
"01424","Tramoyes","01",84,852618.3237499999,6532558.483750002,16,45.875578,4.967748
"01425","La Tranclière","01",84,,,0,,
"01426","Val-Revermont","01",84,882994.9333333335,6579917.523333333,12,46.294355,5.377566
"01427","Trévoux","01",84,838128.6087962965,6539311.500370376,108,45.93947,4.78296
"01428","Valeins","01",84,,,0,,
"01429","Vandeins","01",84,860699.245,6570975.305,8,46.219537,5.084966
"01430","Varambon","01",84,879154.77,6551514.63,1,46.039732,5.316877
"01431","Vaux-en-Bugey","01",84,882335.65,6539004.77,1,45.926284,5.353169
"01432","Verjon","01",84,880410.7077777777,6585626.514444444,9,46.346436,5.346214
"01433","Vernoux","01",84,,,0,,
"01434","Versailleux","01",84,,,0,,
"01435","Versonnex","01",84,938612.6814942531,6582763.635747131,87,46.302598,6.100976
"01436","Vesancy","01",84,937388.6977777777,6587814.058333334,18,46.348472,6.087651
"01437","Vescours","01",84,855795.5,6596590.16,1,46.451263,5.029913
"01439","Vésines","01",84,,,0,,
"01441","Vieu-d'Izenave","01",84,895506.8475000003,6556651.1274999995,16,46.081445,5.530336
"01443","Villars-les-Dombes","01",84,857276.5751764702,6546612.089647059,85,46.001027,5.032445
"01444","Villebois","01",84,888732.1076923076,6530394.220769231,13,45.847037,5.432246
"01445","Villemotier","01",84,,,0,,
"01446","Villeneuve","01",84,841835.8833333334,6548278.113333333,3,46.019428,4.833484
"01447","Villereversure","01",84,884639.7888461536,6568365.194999998,26,46.189929,5.394374
"01448","Villes","01",84,915124.6,6558003.565,2,46.087672,5.784653
"01449","Villette-sur-Ain","01",84,875580.9675,6545585.4875,8,45.987297,5.268483
"01450","Villieu-Loyes-Mollon","01",84,872302.85,6538053.204285711,35,45.920337,5.223413
"01451","Viriat","01",84,870910.0605426356,6574347.81984496,129,46.247389,5.218606
"01452","Virieu-le-Grand","01",84,905669.8516666667,6531003.7075000005,12,45.847614,5.650635
"01453","Arvière-en-Valromey","01",84,,,0,,
"01454","Virignin","01",84,910868.2199999999,6516706.850000001,7,45.717358,5.711254
"01456","Vongnes","01",84,,,0,,
"01457","Vonnas","01",84,853431.1041880344,6571335.232905984,117,46.224466,4.990825
"02001","Abbécourt","02",32,713068.3049999999,6944139.895,2,49.596335,3.180672
"02002","Achery","02",32,728154.37,6955287.81,1,49.696019,3.389999
"02003","Acy","02",32,729887.347222222,6916573.358888889,18,49.348011,3.411211
"02004","Agnicourt-et-Séchelles","02",32,770592.835,6957450.135,2,49.712144,3.978193
"02005","Aguilcourt","02",32,770382.1033333334,6923281.079999999,3,49.40512,3.96946
"02006","Aisonville-et-Bernoville","02",32,,,0,,
"02007","Aizelles","02",32,758736.8674999999,6932551.734999999,4,49.489618,3.810379
"02008","Aizy-Jouy","02",32,737744.22,6926294.15,1,49.434968,3.52019
"02009","Alaincourt","02",32,,,0,,
"02010","Allemant","02",32,732587.78,6928849.12,1,49.458216,3.449326
"02011","Ambleny","02",32,713486.6266666666,6920057.383333333,3,49.379885,3.185673
"02012","Ambrief","02",32,,,0,,
"02013","Amifontaine","02",32,766259.2899999999,6932037.216666666,3,49.484256,3.914073
"02014","Amigny-Rouy","02",32,722033.83,6945965.583333333,3,49.612494,3.304719
"02015","Ancienville","02",32,715635.18,6902202.95,1,49.219337,3.214584
"02016","Andelain","02",32,726867.19,6949538.73,1,49.644416,3.371794
"02017","Anguilcourt-le-Sart","02",32,731368.51,6954515.75,1,49.688931,3.434462
"02018","Anizy-le-Grand","02",32,733350.4199999998,6935394.3118750015,16,49.517001,3.460367
"02019","Annois","02",32,712888,6957398.4,1,49.715477,3.178594
"02020","Any-Martin-Rieux","02",32,,,0,,
"02021","Archon","02",32,,,0,,
"02022","Arcy-Sainte-Restitue","02",32,733760.7766666667,6906103.326666667,3,49.253701,3.463658
"02023","Armentières-sur-Ourcq","02",32,,,0,,
"02024","Arrancy","02",32,754666.99,6932803.02,2,49.492239,3.754264
"02025","Artemps","02",32,713963.78,6963153.25,1,49.767161,3.193697
"02027","Assis-sur-Serre","02",32,740299.3342857143,6954462.594285714,7,49.687949,3.558147
"02028","Athies-sous-Laon","02",32,749338.77,6941707.442857142,42,49.572696,3.681813
"02029","Attilly","02",32,,,0,,
"02030","Aubencheul-aux-Bois","02",32,,,0,,
"02031","Aubenton","02",32,,,0,,
"02032","Aubigny-aux-Kaisnes","02",32,708503.01,6963867.16,2,49.773672,3.117964
"02033","Aubigny-en-Laonnois","02",32,757380.2,6933554.74,1,49.498756,3.791801
"02034","Audignicourt","02",32,709697.18,6931127.17,1,49.47945,3.133761
"02035","Audigny","02",32,746359.28,6974817.93,1,49.870412,3.644375
"02036","Augy","02",32,,,0,,
"02037","Aulnois-sous-Laon","02",32,743872.153478261,6946052.966521739,23,49.612146,3.606734
"02038","Les Autels","02",32,,,0,,
"02039","Autremencourt","02",32,756459.92,6956257.72,1,49.702846,3.782206
"02040","Autreppes","02",32,,,0,,
"02041","Autreville","02",32,716692.47,6943862.615,2,49.593759,3.230766
"02042","Azy-sur-Marne","02",32,,,0,,
"02043","Bagneux","02",32,720208.92,6928726.86,1,49.45763,3.27864
"02044","Bancigny","02",32,,,0,,
"02046","Barenton-Bugny","02",32,747084.238,6948402.480000001,5,49.633029,3.651422
"02048","Barenton-sur-Serre","02",32,749200.035,6952671.965,2,49.671232,3.681203
"02049","Barisis-aux-Bois","02",32,723703.4471428571,6942246.002857143,7,49.579008,3.327595
"02050","Barzy-en-Thiérache","02",32,,,0,,
"02051","Barzy-sur-Marne","02",32,,,0,,
"02052","Bassoles-Aulers","02",32,727305.655,6936635.855,2,49.528447,3.377009
"02053","Vallées en Champagne","02",32,,,0,,
"02054","Bazoches-et-Saint-Thibaut","02",32,744850.59,6912113.45,3,49.307046,3.6166
"02055","Beaumé","02",32,,,0,,
"02056","Beaumont-en-Beine","02",32,,,0,,
"02057","Beaurevoir","02",32,722451.1778260869,6988922.648260869,23,49.998412,3.312844
"02058","Beaurieux","02",32,753178.0033333334,6921658.695238095,21,49.392204,3.732295
"02059","Beautor","02",32,724585.39,6951125.89,18,49.65877,3.340313
"02060","Beauvois-en-Vermandois","02",32,707412.53,6970546.89,1,49.833698,3.102956
"02061","Becquigny","02",32,,,0,,
"02062","Belleau","02",32,,,0,,
"02063","Bellenglise","02",32,,,0,,
"02064","Belleu","02",32,724261.0983333333,6918159.992777777,18,49.362511,3.333895
"02065","Bellicourt","02",32,716809.35,6984381.0175,4,49.957793,3.234042
"02066","Benay","02",32,,,0,,
"02067","Bergues-sur-Sambre","02",32,,,0,,
"02068","Berlancourt","02",32,754498.4099999999,6964888.52,2,49.780561,3.756178
"02069","Berlise","02",32,,,0,,
"02070","Bernot","02",32,735968.29,6974613.625,2,49.869253,3.499931
"02071","Berny-Rivière","02",32,710794.096,6922957.460000001,5,49.406003,3.148679
"02072","Berrieux","02",32,761535.99,6932528.15,1,49.489142,3.848991
"02073","Berry-au-Bac","02",32,765537.02,6923093.02,1,49.403946,3.902699
"02074","Bertaucourt-Epourdon","02",32,728538.735,6947821.03,2,49.628908,3.394806
"02075","Berthenicourt","02",32,,,0,,
"02076","Bertricourt","02",32,,,0,,
"02078","Besmé","02",32,,,0,,
"02079","Besmont","02",32,,,0,,
"02080","Besny-et-Loizy","02",32,742455.27,6944116.476666667,6,49.594841,3.586941
"02081","Béthancourt-en-Vaux","02",32,710677.8049999999,6947887.145,2,49.630054,3.14772
"02082","Beugneux","02",32,730287.32,6903801.6,1,49.233183,3.415789
"02083","Beuvardes","02",32,735541.3733333334,6893608.325,6,49.141273,3.487053
"02084","Bézu-le-Guéry","02",32,,,0,,
"02085","Bézu-Saint-Germain","02",32,,,0,,
"02086","Bichancourt","02",32,714955.91,6943186.0649999995,2,49.587722,3.206734
"02087","Bieuxy","02",32,,,0,,
"02088","Bièvres","02",32,,,0,,
"02089","Billy-sur-Aisne","02",32,727469.0700000001,6917692.397,10,49.358178,3.378013
"02090","Billy-sur-Ourcq","02",32,721936.825,6902055.0600000005,2,49.217822,3.301062
"02091","Blanzy-lès-Fismes","02",32,,,0,,
"02093","Blérancourt","02",32,711059.74625,6935271.5512500005,16,49.516675,3.152666
"02094","Blesmes","02",32,,,0,,
"02095","Bohain-en-Vermandois","02",32,732646.3004761906,6987538.55142857,21,49.985534,3.454794
"02096","Bois-lès-Pargny","02",32,746934.8250000001,6959414.7225,4,49.731988,3.65061
"02097","Boncourt","02",32,768381.105,6946727.78,2,49.616045,3.945768
"02098","Bonneil","02",32,,,0,,
"02099","Bonnesvalyn","02",32,723172.09,6891185.66,1,49.120058,3.317415
"02100","Bony","02",32,716718.7150000001,6988285.965,2,49.992871,3.23294
"02101","Bosmont-sur-Serre","02",32,761993.5299999999,6959484.933333334,3,49.731325,3.85935
"02102","Bouconville-Vauclair","02",32,754831.09,6929782.561666667,6,49.465079,3.756129
"02103","Boué","02",32,749930.592,6990412.054,5,50.010213,3.695923
"02104","Bouffignereux","02",32,,,0,,
"02105","Bouresches","02",32,722520.01,6884735.465,2,49.062086,3.308138
"02106","Bourg-et-Comin","02",32,747324.9099999999,6922181.050000001,2,49.397361,3.651758
"02107","Bourguignon-sous-Coucy","02",32,,,0,,
"02108","Bourguignon-sous-Montbavin","02",32,,,0,,
"02109","La Bouteille","02",32,,,0,,
"02110","Braine","02",32,738862.4757142857,6915967.690714286,14,49.342084,3.534638
"02111","Brancourt-en-Laonnois","02",32,730079.6560000002,6935992.926000001,5,49.522543,3.415262
"02112","Brancourt-le-Grand","02",32,727428.0233333334,6986518.806666668,3,49.976623,3.382031
"02114","Brasles","02",32,730555.0066666666,6883540.098888891,9,49.051006,3.417991
"02115","Braye-en-Laonnois","02",32,744213.68,6926814.84,1,49.439232,3.609404
"02116","Braye-en-Thiérache","02",32,,,0,,
"02117","Bray-Saint-Christophe","02",32,,,0,,
"02118","Braye","02",32,726951.28,6924757.58,1,49.421705,3.371345
"02119","Brécy","02",32,731176.22,6894612.78,1,49.150531,3.427309
"02120","Brenelle","02",32,,,0,,
"02121","Breny","02",32,,,0,,
"02122","Brie","02",32,,,0,,
"02123","Brissay-Choigny","02",32,,,0,,
"02124","Brissy-Hamégicourt","02",32,727086.67,6961354.19,1,49.750572,3.375609
"02125","Brumetz","02",32,711648.1499999999,6889111.61,2,49.101723,3.159501
"02126","Brunehamel","02",32,785230.03,6964347.81,1,49.772314,4.182421
"02127","Bruyères-sur-Fère","02",32,,,0,,
"02128","Bruyères-et-Montbérault","02",32,748287.4432812498,6936347.755624998,64,49.524611,3.66666
"02129","Bruys","02",32,740805.47,6908063.81,1,49.270914,3.560595
"02130","Bucilly","02",32,,,0,,
"02131","Bucy-le-Long","02",32,728747.662,6921243.625333334,15,49.390042,3.395853
"02132","Bucy-lès-Cerny","02",32,737362.68,6942683.98,1,49.582288,3.516409
"02133","Bucy-lès-Pierrepont","02",32,765192.0449999999,6950106.093333334,6,49.646736,3.902199
"02134","Buire","02",32,776952.3814285715,6979754.857142857,7,49.911775,4.070495
"02135","Buironfosse","02",32,760020.9463333335,6985209.426666666,30,49.962605,3.835783
"02136","Burelles","02",32,,,0,,
"02137","Bussiares","02",32,,,0,,
"02138","Buzancy","02",32,725170.69,6912649.175000001,2,49.31294,3.34608
"02139","Caillouël-Crépigny","02",32,708600.29,6945965.97,1,49.612821,3.118939
"02140","Camelin","02",32,709867.2716666666,6936066.708333333,6,49.523841,3.136225
"02141","La Capelle","02",32,765773.0566666666,6986922.566666667,3,49.977419,3.91615
"02142","Castres","02",32,717107.82,6967394.72,1,49.805191,3.237486
"02143","Le Catelet","02",32,717546,6989273,1,50.001714,3.244509
"02144","Caulaincourt","02",32,707553.43,6973904.24,1,49.863858,3.104975
"02145","Caumont","02",32,712492.72,6948220.17,1,49.633013,3.172838
"02146","Celles-lès-Condé","02",32,,,0,,
"02148","Celles-sur-Aisne","02",32,,,0,,
"02149","Cerizy","02",32,723731.84,6962456.68,1,49.760612,3.329152
"02150","Cerny-en-Laonnois","02",32,748411.5,6927316.09,1,49.443432,3.667319
"02151","Cerny-lès-Bucy","02",32,739480.9,6942201.92,1,49.577828,3.545639
"02152","Cerseuil","02",32,737875.72,6913872.21,1,49.323307,3.520873
"02153","Cessières-Suzy","02",32,734924.735,6939690.702500001,4,49.555527,3.482461
"02154","Chacrise","02",32,729452.4066666667,6911907.6866666665,3,49.306092,3.404898
"02155","Chaillevois","02",32,738222.49,6934881.38,1,49.512117,3.527572
"02156","Chalandry","02",32,746567.39,6953148.34,1,49.675711,3.644808
"02157","Chambry","02",32,747385.051111111,6943539.151666666,18,49.589305,3.655026
"02158","Chamouille","02",32,748561.825,6930429.592499999,4,49.471403,3.669755
"02159","Champs","02",32,718298.945,6939159.205,2,49.551447,3.252766
"02160","Chaourse","02",32,772146.5612500001,6956114.493749999,8,49.699969,3.999486
"02162","La Chapelle-sur-Chézy","02",32,,,0,,
"02163","Charly-sur-Marne","02",32,,,0,,
"02164","Le Charmel","02",32,739837.79,6890575.92,1,49.113757,3.545641
"02165","Charmes","02",32,727279.5322222222,6950398.633333333,9,49.652125,3.377557
"02166","Chartèves","02",32,737324.39,6886151.92,1,49.074132,3.510825
"02167","Chassemy","02",32,736800.3500000001,6920160.145,2,49.37989,3.50664
"02168","Château-Thierry","02",32,729061.6233958743,6883045.143114427,533,49.046625,3.397528
"02169","Châtillon-lès-Sons","02",32,,,0,,
"02170","Châtillon-sur-Oise","02",32,729789.18,6965779.29,1,49.790208,3.413405
"02171","Chaudardes","02",32,757584.02,6921638.23,1,49.391638,3.792962
"02172","Chaudun","02",32,,,0,,
"02173","Chauny","02",32,715302.4629649589,6946579.37797842,371,49.618207,3.21165
"02174","Chavignon","02",32,737850.4563636365,6931328.795454546,11,49.480211,3.522113
"02175","Chavigny","02",32,722086.11,6925049.96,1,49.42452,3.304327
"02176","Chavonne","02",32,740990.4299999999,6922851.775,2,49.403828,3.564588
"02177","Chérêt","02",32,749028.2,6935422.45,2,49.516239,3.676777
"02178","Chermizy-Ailles","02",32,,,0,,
"02179","Chéry-Chartreuve","02",32,743043.74,6905431.25,1,49.247102,3.591073
"02180","Chéry-lès-Pouilly","02",32,743773.9633333334,6951032.764444444,9,49.6569,3.605905
"02181","Chéry-lès-Rozoy","02",32,779037.415,6958205.305,2,49.717933,4.095339
"02182","Chevennes","02",32,,,0,,
"02183","Chevregny","02",32,742796.995,6930427.08,2,49.471794,3.590251
"02184","Chevresis-Monceau","02",32,741514.76,6962022.44,1,49.755795,3.575744
"02185","Chézy-en-Orxois","02",32,713295.565,6891520.68,2,49.123351,3.182136
"02186","Chézy-sur-Marne","02",32,727114.92,6876079.86,1,48.98408,3.370453
"02187","Chierry","02",32,731595,6882104.595000001,2,49.038049,3.432111
"02188","Chigny","02",32,,,0,,
"02189","Chivres-en-Laonnois","02",32,760839.4957142858,6948552.288571429,7,49.633206,3.841739
"02190","Chivres-Val","02",32,731636.52,6921887.115,2,49.39569,3.435681
"02191","Chivy-lès-Étouvelles","02",32,742067.4266666668,6936964.016666667,3,49.530591,3.580852
"02192","Chouy","02",32,718289.28,6900603.56,1,49.204888,3.25094
"02193","Cierges","02",32,,,0,,
"02194","Cilly","02",32,759996.72,6960144.31,1,49.737441,3.831769
"02195","Ciry-Salsogne","02",32,733822.62375,6918528.496250001,8,49.365389,3.465513
"02196","Clacy-et-Thierret","02",32,741517.715,6938601.418749999,8,49.545342,3.573426
"02197","Clairfontaine","02",32,,,0,,
"02198","Clamecy","02",32,726616.77,6925413.11,1,49.427611,3.366778
"02199","Clastres","02",32,716715.48,6960827.15,1,49.746195,3.231772
"02200","Clermont-les-Fermes","02",32,767750.15,6952276.085,2,49.665966,3.937954
"02201","C uvres-et-Valsery","02",32,711272.145,6915510.713333332,6,49.339059,3.155063
"02203","Coincy","02",32,730756.4655555554,6896012.696666668,9,49.163137,3.421658
"02204","Coingt","02",32,,,0,,
"02205","Colligis-Crandelain","02",32,746390.51,6930895.35,1,49.475751,3.639862
"02206","Colonfay","02",32,,,0,,
"02207","Commenchon","02",32,711590.1000000001,6949045.17,2,49.640444,3.160373
"02208","Concevreux","02",32,757289.3999999999,6920004.395,2,49.37698,3.788681
"02209","Condé-en-Brie","02",32,740768.7525000001,6878366.555,4,49.003921,3.557212
"02210","Condé-sur-Aisne","02",32,734176.2525,6922229.5375,4,49.398636,3.470684
"02211","Condé-sur-Suippe","02",32,768875.67,6924930.495000001,4,49.420109,3.948985
"02212","Condren","02",32,720287.0050000001,6948356.925,4,49.634041,3.280679
"02213","Connigis","02",32,,,0,,
"02214","Contescourt","02",32,,,0,,
"02215","Corbeny","02",32,759792.7708333334,6929663.864166667,12,49.463566,3.824529
"02216","Corcy","02",32,715167.4033333333,6905879.831666666,6,49.252403,3.208297
"02217","Coucy-le-Château-Auffrique","02",32,723214.9854545454,6935663.890000001,11,49.519874,3.320475
"02218","Coucy-lès-Eppes","02",32,755904.9311111111,6939775.301111112,9,49.55479,3.772284
"02219","Coucy-la-Ville","02",32,723708.5325,6937047.0375,4,49.532286,3.327368
"02220","Coulonges-Cohan","02",32,746140.6275,6900738.615,4,49.204701,3.633081
"02221","Coupru","02",32,,,0,,
"02222","Courbes","02",32,732721.8,6954250.47,1,49.686479,3.453184
"02223","Courboin","02",32,,,0,,
"02224","Courcelles-sur-Vesle","02",32,741707.2,6915540.47,1,49.338064,3.573729
"02225","Courchamps","02",32,,,0,,
"02226","Courmelles","02",32,722825.0900000002,6916460.088333334,12,49.347284,3.314039
"02227","Courmont","02",32,,,0,,
"02228","Courtemont-Varennes","02",32,,,0,,
"02229","Courtrizy-et-Fussigny","02",32,757125.11,6935951.86,2,49.520321,3.788611
"02230","Couvrelles","02",32,735478.72,6915591.93,1,49.338903,3.488056
"02231","Couvron-et-Aumencourt","02",32,737526.0142857142,6949527.468571432,21,49.643774,3.519288
"02232","Coyolles","02",32,703280.55,6903897.99,2,49.234758,3.045037
"02233","Cramaille","02",32,,,0,,
"02234","Craonne","02",32,757143.3700000001,6927066.415,2,49.440465,3.78764
"02235","Craonnelle","02",32,,,0,,
"02236","Crécy-au-Mont","02",32,,,0,,
"02237","Crécy-sur-Serre","02",32,745068.7596000001,6955506.6524,25,49.697009,3.624316
"02238","Crépy","02",32,737260.9931914894,6945202.571914893,47,49.604927,3.515231
"02239","Crézancy","02",32,,,0,,
"02240","Croix-Fonsomme","02",32,,,0,,
"02241","La Croix-sur-Ourcq","02",32,,,0,,
"02242","Crouttes-sur-Marne","02",32,,,0,,
"02243","Crouy","02",32,725627.6014999998,6922510.647,20,49.401564,3.352969
"02244","Crupilly","02",32,,,0,,
"02245","Cuffies","02",32,723279.4129411764,6922568.799411763,17,49.402176,3.320631
"02246","Cugny","02",32,711209.85,6956323.87,1,49.705854,3.15531
"02248","Cuirieux","02",32,758859.4442857142,6953907.585714286,7,49.681512,3.815111
"02249","Cuiry-Housse","02",32,735802.64,6910764.71,1,49.295493,3.492098
"02250","Cuiry-lès-Chaudardes","02",32,,,0,,
"02251","Cuiry-lès-Iviers","02",32,,,0,,
"02252","Cuissy-et-Geny","02",32,,,0,,
"02253","Cuisy-en-Almont","02",32,718371.12,6923507.16,1,49.410771,3.25307
"02254","Cutry","02",32,713015.855,6916377.025,2,49.346813,3.179077
"02255","Cys-la-Commune","02",32,,,0,,
"02256","Dagny-Lambercy","02",32,775162.93,6964639.4,1,49.776208,4.042828
